appearanceId,collectionKey,scope,terminalStatus,assetStatus,presentationStatus,reasonCodes,missingRelativePaths,slotKey,route,sourceSide,primarySourceItemId,primaryItemLevel,nativeDisplayId,modelPath,skinPath,displayTexturePath,modelSignature,geometryKey,textureKey,displayKey,modelId,syntheticDisplayId,allocationStatus,cameraPreset,shapeClass,extentRatio,radius,cameraLayout,cameraNotes,outlierReasons
212793,appearance.d48878.s17.c2.sc10,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35514,110,48878,item\objectcomponents\weapon\polearm_2h_northrend_d_03.m2,item\objectcomponents\weapon\polearm_2h_northrend_d_0300.skin,item\objectcomponents\weapon\polearm_2h_northrend_d_03.blp,m2:364de7e810c70d4cc62b767fd9abdb1a6b16abc1c2b556db05fc0e330f29980e,f02fae8639827f7e9ffe5d437942504dbc69183ff0119eb41f0c0517fefd84c0,ceae6dafcb0e204371b8b269c555ab0d7c512358b2cf9894b5dc5dafebdab84c,d6e445b9139d0a35acb50f718e1fa343c1ff7ffa16a0cc5bbee981d6fdf7801e,4748,42149,ACTIVE,STAFF,LONG_AXIS,4.145527,1.466311,CAMERALESS,,
212794,appearance.d48884.s13.c2.sc7,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35561,0,48884,item\objectcomponents\weapon\sword_2h_blood_c_02.m2,item\objectcomponents\weapon\sword_2h_blood_c_0200.skin,item\objectcomponents\weapon\sword_2h_blood_c_02purple.blp,m2:0a100e7cf7d11a4b79bb5f9b3ccc0164e21028dc9254a08d136b58f629de47f2,c33603797d6e4b02ce0971c930556990491983daa007325d79e80bb965209d83,4500482164cb72d0cc220d89676a45a3fb9176ed384265ab8a51962ab7f013d3,e0dd919c947e2e7d18e1f0432c90e7dce7324fd4442662f3fea627409b429f18,,,,ONE_HAND_SWORD,LONG_AXIS,25.79793,1.050388,CAMERALESS,,EXTREME_ASPECT_RATIO
212795,appearance.d48884.s21.c2.sc8,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35559,0,48884,item\objectcomponents\weapon\sword_2h_blood_c_02.m2,item\objectcomponents\weapon\sword_2h_blood_c_0200.skin,item\objectcomponents\weapon\sword_2h_blood_c_02purple.blp,m2:0a100e7cf7d11a4b79bb5f9b3ccc0164e21028dc9254a08d136b58f629de47f2,c33603797d6e4b02ce0971c930556990491983daa007325d79e80bb965209d83,4500482164cb72d0cc220d89676a45a3fb9176ed384265ab8a51962ab7f013d3,e0dd919c947e2e7d18e1f0432c90e7dce7324fd4442662f3fea627409b429f18,,,,TWO_HAND_SWORD,LONG_AXIS,25.79793,1.050388,CAMERALESS,,EXTREME_ASPECT_RATIO
212796,appearance.d48884.s22.c2.sc8,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,OFFHAND,OFFHAND_WEAPON,LEFT,35560,0,48884,item\objectcomponents\weapon\sword_2h_blood_c_02.m2,item\objectcomponents\weapon\sword_2h_blood_c_0200.skin,item\objectcomponents\weapon\sword_2h_blood_c_02purple.blp,m2:0a100e7cf7d11a4b79bb5f9b3ccc0164e21028dc9254a08d136b58f629de47f2,c33603797d6e4b02ce0971c930556990491983daa007325d79e80bb965209d83,4500482164cb72d0cc220d89676a45a3fb9176ed384265ab8a51962ab7f013d3,a6cb0e0d3fb02cc92293cdb5c3d143648b0801efc8bc6c8e573841e0e70c198a,,,,TWO_HAND_SWORD,LONG_AXIS,25.79793,1.050388,CAMERALESS,,EXTREME_ASPECT_RATIO
212797,appearance.d48887.s21.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34895,146,48887,item\objectcomponents\weapon\knife_1h_sunwell_c_01.m2,item\objectcomponents\weapon\knife_1h_sunwell_c_0100.skin,item\objectcomponents\weapon\knife_1h_sunwell_c_01blue.blp,m2:dcc0de2d5d3dc49d2d57e9a7ea9b29255303537c13d61389b8bf3d1de1571e9c,59598c1c733f5b818ba4348045487e08ddc018d37479f55b1a956ed3170534ec,14a6ac14f65bcef3d596d8620e201c619bfb557e7e41fa6b97e39dce6cddd433,02979c369a3a28ae982fa2529dea7e8e5bdb481decd2630d4a7094309bf217cf,4749,42150,ACTIVE,DAGGER,LONG_AXIS,8.601624,0.534936,CAMERALESS,,
212798,appearance.d48888.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34894,146,48888,item\objectcomponents\weapon\knife_1h_sunwell_c_01.m2,item\objectcomponents\weapon\knife_1h_sunwell_c_0100.skin,item\objectcomponents\weapon\knife_1h_sunwell_c_01.blp,m2:dcc0de2d5d3dc49d2d57e9a7ea9b29255303537c13d61389b8bf3d1de1571e9c,59598c1c733f5b818ba4348045487e08ddc018d37479f55b1a956ed3170534ec,75187149a1bb506f6adcc52ec943f7463c683399650d5e9b9c5fb0fe69947923,5e688bbd264021bbb6365a92f3c104f4119c90e1b03ed96ec57f7bbe98b9b4c7,4749,42151,ACTIVE,DAGGER,LONG_AXIS,8.601624,0.534936,CAMERALESS,,
212799,appearance.d48888.s22.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,OFFHAND_WEAPON,LEFT,34949,146,48888,item\objectcomponents\weapon\knife_1h_sunwell_c_01.m2,item\objectcomponents\weapon\knife_1h_sunwell_c_0100.skin,item\objectcomponents\weapon\knife_1h_sunwell_c_01.blp,m2:dcc0de2d5d3dc49d2d57e9a7ea9b29255303537c13d61389b8bf3d1de1571e9c,59598c1c733f5b818ba4348045487e08ddc018d37479f55b1a956ed3170534ec,75187149a1bb506f6adcc52ec943f7463c683399650d5e9b9c5fb0fe69947923,6063e8ef32020c04150641349aee1d66aed23df036d3f569bddb3e9a32eb7ce0,4749,42152,ACTIVE,DAGGER,LONG_AXIS,8.601624,0.534936,CAMERALESS,,
212800,appearance.d48894.s23.c4.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,HELD_IN_OFFHAND,LEFT,34179,154,48894,item\objectcomponents\weapon\offhand_sunwell_d_02.m2,item\objectcomponents\weapon\offhand_sunwell_d_0200.skin,item\objectcomponents\weapon\offhand_sunwell_d_02.blp,m2:fd9f50516ce79e0729a956a27e23ce37ae75c76b771d4cb1a7b237125be3d257,040a988002a87c3f8ed80a923c827a5ba1e775566528dc34657354db02e48229,4cc8d25134c939095cf40d9c9f7a72b229f64cbc375d8b42af0d836a6a741811,d0aa3ac3d09394dc7633ba2fc3082be912ead0913db7a54fdb50adfe3143eeff,4750,42153,ACTIVE,ONE_HAND_AXE,HELD_OFFHAND,2.29102,0.774586,CAMERALESS,,
212801,appearance.d48895.s23.c4.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,HELD_IN_OFFHAND,LEFT,34206,154,48895,item\objectcomponents\weapon\offhand_sunwell_d_01.m2,item\objectcomponents\weapon\offhand_sunwell_d_0100.skin,item\objectcomponents\weapon\offhand_sunwell_d_01.blp,m2:4867bceda657ab17edd3c2ece9d8b1fbba7371a1ed9bf2e693c0a64dcfbc58fb,acb5383ec78eecbb8314746dc523a840f3fd81676f7610f3e73651efacae9370,61240a7c869cba2622f0ba08a86eb1aca394a060e04c5007da16e6a6fbb9273f,8a3e6149e910c70fbc5e69d443739b994344189a03e8260fce04f3b85ec5e33f,4751,42154,ACTIVE,ONE_HAND_AXE,HELD_OFFHAND,1.432544,0.651887,CAMERALESS,,
212802,appearance.d48899.s17.c2.sc1,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34891,146,48899,item\objectcomponents\weapon\axe_2h_sunwell_c_01.m2,item\objectcomponents\weapon\axe_2h_sunwell_c_0100.skin,item\objectcomponents\weapon\axe_2h_sunwell_c_01_green.blp,m2:6f99da1016765f0cd180ceed4aa6cdade3ca96277c2e4fae0a3cef646fc9be4b,ac3b505a51baf8b6ff040e8487c387c632d6982aa5de3163ddc28fa135345df4,d134d159d3a5f28d4566396462962f2d9f7a68d9ee9490ce28c883b6ea00983d,df805bcc1b10b3368d3f032df8f96ce7d704ac13a40114f7a5c93af933367b9c,4752,42155,ACTIVE,TWO_HAND_AXE,LONG_AXIS,10.677763,0.995484,CAMERALESS,,
212803,appearance.d48902.s15.c2.sc2,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,34334,164,48902,item\objectcomponents\weapon\bow_1h_sunwell_d_02.m2,item\objectcomponents\weapon\bow_1h_sunwell_d_0200.skin,item\objectcomponents\weapon\bow_1h_sunwell_d_02.blp,m2:ace209e2673f14f653b0e93fb1c07515ce934c66705e7de19099d954608817e2,14d75ae9475f7b5a104c721e08bea3a91324b47622777b61d6f1aa2b2b6c7bd2,af7dcc02cd782aced4614dfea5fa513aa3dbc2317fa890e982492df57c0f0175,e9b28ee06de1e9292c7c3957b01b680d615a8004cf2430c2953d7b443bbc672c,4753,42156,ACTIVE,BOW,RANGED,5.681365,1.615852,CAMERALESS,,
212805,appearance.d48906.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,34231,154,48906,item\objectcomponents\shield\shield_sunwell_d_03.m2,item\objectcomponents\shield\shield_sunwell_d_0300.skin,item\objectcomponents\shield\shield_sunwell_d_03red.blp,m2:be67244d33f4b69ab90287ab31bdf94dd8ad4d5fd6a056085d7777e8d15ca36c,21bc26c8c8399562860abf2d7a2015c005f2a9728200bdb50e74e03d1fd1b605,b2adfcace95dde8cb7cd9e64fd7caf69c4fd56f5d4103b99673cbadf51745616,853086591fd05c6fc8129853fe30471fab296e269fbc6ef3e029d9087f7bda09,4754,42157,ACTIVE,SHIELD,SHIELD,3.091305,0.784638,CAMERALESS,,
212806,appearance.d48907.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,34185,154,48907,item\objectcomponents\shield\shield_sunwell_d_01.m2,item\objectcomponents\shield\shield_sunwell_d_0100.skin,item\objectcomponents\shield\shield_sunwell_d_01red.blp,m2:2209d30281dcdb98f93bd780e14a9ad7a4e985fc8e29fa2064d8163e890a3448,7b71b2830ebddba3d9007ddcb0aa606331ff2873b17615237eadbdcfa01dc181,a17c5e5dbf1d7e87fc2e058156a86647e61432c86be171f74d19a97989630345,8cbab1a6da3c169ad21a07939a1b4a2f148595c66b85940141e9a8d4c4c3001c,4755,42158,ACTIVE,SHIELD,SHIELD,1.226461,2.961485,CAMERALESS,,
212807,appearance.d48908.s21.c2.sc4,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34199,154,48908,item\objectcomponents\weapon\mace_1h_sunwell_d_01.m2,item\objectcomponents\weapon\mace_1h_sunwell_d_0100.skin,item\objectcomponents\weapon\mace_1h_sunwell_d_01yellow.blp,m2:d85483f924f461b2ae8c8ce2c753558c173e41afbaf832dc8e36764cc3cafcea,5f226575c25629c0d0d4c87b51f589f6109591e0215604818b24e6d357b7be40,fb6b11c709f18f1dbc0076b159fd5dba29fdc70123e8609c466fff9dd461db0a,10cb4ac0f5e82c8d66843e35309959fd789cddd149fdd18578cd92c4ff32579b,4756,42159,ACTIVE,ONE_HAND_MACE,FLAT,2.359855,0.54095,CAMERALESS,,
212822,appearance.d48935.s17.c2.sc10,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34898,146,48935,item\objectcomponents\weapon\stave_2h_sunwell_c_01.m2,item\objectcomponents\weapon\stave_2h_sunwell_c_0100.skin,item\objectcomponents\weapon\stave_2h_sunwell_c_01green.blp,m2:baf5ff93ec64abf9b1263e83f89e2da5484a71dc3a5d3c099280915de6c4a114,37302947593845619df19db3d8706a8b26d9e8712fabe8d003da1eba4c935c3e,edc3972580cdbf124e507356a8b0a4039337bbdd10a319339a56e9049e0498df,75754366be0d4a4ac41bed68bb77b370807ea1b1e1ab4b016234e6d76d8dd425,4757,42160,ACTIVE,STAFF,LONG_AXIS,22.476156,1.194765,CAMERALESS,,EXTREME_ASPECT_RATIO
212823,appearance.d48957.s21.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35570,155,48957,item\objectcomponents\weapon\sword_1h_northrend_c_01.m2,item\objectcomponents\weapon\sword_1h_northrend_c_0100.skin,item\objectcomponents\weapon\sword_1h_northrend_c_01.blp,m2:78698aab22fd272f04d9ecb301fbb7bf77650677f7b1bce1119cbff780666c8f,541eaf0e0570df5657a1856028cd07df5839e32c22c5da46f0570a70442b9fd7,47dce479dd9bde6e21c04326f43c66218cb87b1f602cfb56a58cb054d6a7c31f,ffdfef0508a54b240e856005ade9d2574f6b10866801fc7fe7fcbe801d884731,4758,42161,ACTIVE,DAGGER,LONG_AXIS,11.092694,0.703699,CAMERALESS,,
212826,appearance.d48965.s13.c2.sc15,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35684,0,48965,item\objectcomponents\weapon\knife_1h_pvphorde_a_01.m2,item\objectcomponents\weapon\knife_1h_pvphorde_a_0100.skin,item\objectcomponents\weapon\knife_1h_pvphorde_a_01purple.blp,m2:4b11be78467fa24bf46fa912dc5d52ee3a4446411a0433606f3324d09d5743ba,cc93169b0e3d3e36adc5ec37c20da277a613d32b2f8c06723971205563adb7ae,60403aa5db465248b7abf39ac34bd6188d4cc9b73f7e2cb10c20ad3d39aea8e7,681a93e1613def0cbb1f8b2c3be2d7cbec968de4ebf1725423e597385e40cd2a,,,,DAGGER,LONG_AXIS,5.675397,0.534836,CAMERALESS,,
212828,appearance.d48983.s17.c2.sc8,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35712,0,48983,item\objectcomponents\weapon\sword_2h_blood_c_03.m2,item\objectcomponents\weapon\sword_2h_blood_c_0300.skin,item\objectcomponents\weapon\sword_2h_blood_c_03blue.blp,m2:d57a7525b3791ab5c26fcfc254ffd7bc86a147468f5ade005d7729f282a14618,117231884c7a5465589f00c4e0acbe3e5b6cbe5bc790f8b093728f2b718007f6,bca109f431b7eca721872d3ffd8745e9347c2850672fa7f4cc6bb0caf52f2219,5514c83034b3ffd3b244d964421e79356310afc3dba56ae4ed617564e3bf28ea,,,,TWO_HAND_SWORD,LONG_AXIS,29.276888,1.066235,CAMERALESS,,EXTREME_ASPECT_RATIO
212830,appearance.d48996.s13.c2.sc13,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35719,0,48996,item\objectcomponents\weapon\hand_1h_claw_a_02left.m2,item\objectcomponents\weapon\hand_1h_claw_a_02left00.skin,item\objectcomponents\weapon\hand_1h_claw_a_02dark.blp,m2:c02511614efad15fd5b47e732e2eb957c89c421be048cc10ee153ae15f6a7ac2,d7352464cc3849e42dc99eedd6462f6f33edd06a5a474d38e0273d86f1d46de3,902247330bc77f0dd6434649258ee4b930757ec71d64e0513db9e7ee4cee759d,1378a0677756b156ef0b9e34cb22cda61852c540bdf41372c117e7145f896c02,,,,FIST_WEAPON,FLAT,2.599339,0.228984,CAMERALESS,,
212831,appearance.d49030.s17.c2.sc5,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35724,0,49030,item\objectcomponents\weapon\mace_2h_northrend_c_03.m2,item\objectcomponents\weapon\mace_2h_northrend_c_0300.skin,item\objectcomponents\weapon\mace_2h_northrend_c_03green.blp,m2:ed7182dfa631214f448020ce14ccb37e2228af4a315f8f839dea0ed1a6afa5c5,4c44595d55b7674b54265e01dccc7ce789c9aca55806fc1d8012d8e9712d3e6d,a5a8f2ef102d1d56e4c5a011a3638f9c1041f4a832210692ed5df23469a5db21,bc5611836fee48a05d551073958ab6e5bc74c6aa61e33aa5b8eedf1fc24538cf,,,,TWO_HAND_MACE,COMPACT,1.819574,0.742135,CAMERALESS,,
212832,appearance.d49051.s21.c2.sc4,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35727,0,49051,item\objectcomponents\weapon\hammer_1h_standard_c_03thaurissan.m2,item\objectcomponents\weapon\hammer_1h_standard_c_03thaurissan00.skin,item\objectcomponents\weapon\hammer_1h_standard_c_03thaurissan.blp,m2:32c381009dfc338dd01da87a22cd6644d77756d77188c79a54b44c2614d35377,959b6eb95eb4a229a0abda0a6d55ff372a0013aac0fb64f5810d9ed7e3096abb,75416a329c28256c82ac76d2736ac5ad804ffd31f40089b647896833016d752a,087db01ef2b856603e290cf8078c288a70f8075e2dcedd50fe793fe0a36c410f,,,,ONE_HAND_MACE,LONG_AXIS,4.886928,0.505841,CAMERALESS,,
212835,appearance.d49074.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35740,0,49074,item\objectcomponents\weapon\stave_2h_feral_d_02.m2,item\objectcomponents\weapon\stave_2h_feral_d_0200.skin,item\objectcomponents\weapon\stave_2h_feral_d_02white.blp,m2:5641570eae5753a0d3e5473ccb9982e11caeb22413677bb43e8455cf9af41552,1d4fb9399ebab68b93c99e6fd64eb0183adabf606077874b2edf5b0e59dc7e89,162de585cb3add5343dcfe4590647f471f7ca9deaf89cf7f067ee313abc9ea50,dc578cbbdd2aea73cee11bab064a2e1b6193d99872dc1c309da4fc7b3b9e94c5,,,,STAFF,LONG_AXIS,14.762476,1.125746,CAMERALESS,,
212836,appearance.d49075.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35741,0,49075,item\objectcomponents\weapon\stave_2h_feral_d_02.m2,item\objectcomponents\weapon\stave_2h_feral_d_0200.skin,item\objectcomponents\weapon\stave_2h_feral_d_02.blp,m2:5641570eae5753a0d3e5473ccb9982e11caeb22413677bb43e8455cf9af41552,1d4fb9399ebab68b93c99e6fd64eb0183adabf606077874b2edf5b0e59dc7e89,7e6aea5abceaddaf6b365377f1d0f874f71874229315ae7554b7cae59d4108e9,a53e8176783c8c0d6d9ca1e576b1b49be2bb4ebace6519386873642bce4a05be,,,,STAFF,LONG_AXIS,14.762476,1.125746,CAMERALESS,,
212837,appearance.d49076.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35742,0,49076,item\objectcomponents\weapon\stave_2h_feral_d_02.m2,item\objectcomponents\weapon\stave_2h_feral_d_0200.skin,item\objectcomponents\weapon\stave_2h_feral_d_02black.blp,m2:5641570eae5753a0d3e5473ccb9982e11caeb22413677bb43e8455cf9af41552,1d4fb9399ebab68b93c99e6fd64eb0183adabf606077874b2edf5b0e59dc7e89,8f14209f06a8c99c3b6c40a129789e570861b9977407ecbacded4d50da19ef15,6018a1203eb1c9bed2ad9a2ddf83d170f2ff9d4ae21572729cc774d5d22e0320,,,,STAFF,LONG_AXIS,14.762476,1.125746,CAMERALESS,,
212838,appearance.d49077.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35743,0,49077,item\objectcomponents\weapon\stave_2h_feral_d_02.m2,item\objectcomponents\weapon\stave_2h_feral_d_0200.skin,item\objectcomponents\weapon\stave_2h_feral_d_02purple.blp,m2:5641570eae5753a0d3e5473ccb9982e11caeb22413677bb43e8455cf9af41552,1d4fb9399ebab68b93c99e6fd64eb0183adabf606077874b2edf5b0e59dc7e89,64e961edd8379bb18fc498917b80155e576c3eec6bbcd33cf3748416afa9eba6,672780fa374c767a1ef876b2fe4d2bf01c28d7f645f6571289c4f0eed49304ee,,,,STAFF,LONG_AXIS,14.762476,1.125746,CAMERALESS,,
212839,appearance.d49086.s13.c2.sc8,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35757,1,49086,item\objectcomponents\weapon\sword_2h_northrend_c_02.m2,item\objectcomponents\weapon\sword_2h_northrend_c_0200.skin,item\objectcomponents\weapon\sword_2h_northrend_c_02red.blp,m2:03fd39fe8029822c80490992eb2a43beebc5a302291e52fde598e98ea90ad4be,34297ef87f706255e9648545d3ec815d90d1e091cb912cf1c1355f59fdda6ce7,b81a1ebc2cbc7b48f950aec31b2cd1e101592f602f9fb7cc0bafef4205c457c3,e6f537974613d0e91f5cf390925b450e95b8c012c58c02bf84969a4ede77017a,,,,TWO_HAND_SWORD,LONG_AXIS,5.40553,0.943698,CAMERALESS,,
212840,appearance.d49089.s13.c2.sc0,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35779,0,49089,item\objectcomponents\weapon\glave_1h_short_c_01.m2,item\objectcomponents\weapon\glave_1h_short_c_0100.skin,item\objectcomponents\weapon\glave_1h_short_c_01black.blp,m2:a20dc4ecdfdfb6a42698a80592fe13eb9591b15473ea9f87e89fc01b4c45785e,6c0354b709a9b7d1fda92a36c76d8eff0379d895e2373bf1da43f6ddf1b328d0,b8673b1f74b7bbf579aa403c58e4b5d7be2d27141b18221e33e1fa54fa4dae5a,19758ede17b087ae2a8771ee70592e2a7b053a70cfc3a2060b33c17b084a0bad,,,,WAR_GLAIVE_MAINHAND,LONG_AXIS,14.959641,0.654939,CAMERALESS,,
212842,appearance.d49091.s13.c2.sc7,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35780,0,49091,item\objectcomponents\weapon\sword_1h_katana_b_01.m2,item\objectcomponents\weapon\sword_1h_katana_b_0100.skin,item\objectcomponents\weapon\sword_1h_katana_b_02black.blp,m2:bea095cb74ef153cc22615a0741282bd1d919a5194772e48218b30189b1ceae0,d09df057f02ed217a75254c97c3a27a77e0fb3a67782eac97f4446a2f83afb2f,1f7904e979907760f1500e37562e020275f49a7d414d68034d1755c8fd798ec4,3f3d3e553175b1a3c56e9cb42e074bcac7d8b9eedb23a2b1acc38baf7f8b9677,,,,ONE_HAND_SWORD,LONG_AXIS,9.505881,0.716414,CAMERALESS,,
212843,appearance.d49096.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,35781,0,49096,item\objectcomponents\weapon\stave_2h_sunwell_d_02.m2,item\objectcomponents\weapon\stave_2h_sunwell_d_0200.skin,item\objectcomponents\weapon\stave_2h_sunwell_d_02silver.blp,m2:e4e39b2bed55bd0f05da8a1bc7f8e3ad34e527033e20644c59c0dacf29edc0a2,3211e591af5737553bf1a3d876e274e8ff5c4e40170a1ca07848b40d93a8df64,811d293de282af854c06d7a74a4c09e0a58e16ffe817770edf9632e61f3c91a1,b10ab5bdc3bf638b6c38f836b0ecfe4882adfe5ff3935fc040add20f675e37b9,,,,STAFF,LONG_AXIS,6.610826,1.151081,CAMERALESS,,
212846,appearance.d49111.s21.c2.sc4,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34896,146,49111,item\objectcomponents\weapon\mace_1h_sunwell_c_01.m2,item\objectcomponents\weapon\mace_1h_sunwell_c_0100.skin,item\objectcomponents\weapon\mace_1h_sunwell_c_01red.blp,m2:1a8d625ba263591a07d9163428bc29d1829b017703de14b1a02532763a6ba36b,f2eb36f82926be92a55bcb409081faae0dcc91c79124d5f565c9c986597143cd,02ad377a6a86c4e6a439769659e0880ab10a698305bdd71bc761531da3592203,f89449658fb30aad03051e48ba455731fa8039afc38e9b3da75b7b2baa182c81,4759,42162,ACTIVE,ONE_HAND_MACE,FLAT,3.123732,0.487044,CAMERALESS,,
212847,appearance.d49112.s22.c2.sc13,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,OFFHAND_WEAPON,LEFT,34950,146,49112,item\objectcomponents\weapon\hand_1h_sunwell_c_01left.m2,item\objectcomponents\weapon\hand_1h_sunwell_c_01left00.skin,item\objectcomponents\weapon\hand_1h_sunwell_c_01original.blp,m2:ac202b0355f557fb3065e2176c941bc666a7c544ab941dcbbec683cc312646bc,9a72fcdd06c84c7fb3bfa8a8d7153ba0168bc2aa8bc8a99920141e2d99db9d80,60ff67d72bb9987882639ac9ae71fb5aaf554a39cc909a6a23213af6cdccb60f,6b46b175b483bef4686a2f531862721e90b1ed3b3b2735b180805a0071e5d35e,4760,42163,ACTIVE,FIST_WEAPON,LONG_AXIS,5.024074,0.662573,CAMERALESS,,
212848,appearance.d49113.s21.c2.sc13,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,34893,146,49113,item\objectcomponents\weapon\hand_1h_sunwell_c_01right.m2,item\objectcomponents\weapon\hand_1h_sunwell_c_01right00.skin,item\objectcomponents\weapon\hand_1h_sunwell_c_01original.blp,m2:8bac4762962e5f8cca01598bdea9f8b454c743254f2c89577bc7490037ca47f9,fe2cb5e57c002d495eb8c3ae0df1bd98aa321d00aca3a89f2c9630b78895751c,60ff67d72bb9987882639ac9ae71fb5aaf554a39cc909a6a23213af6cdccb60f,7a7a0afb982ee0e187e2e90406bc46e693cbd6c4dafcfb5ba3854aa87d02d235,4761,42164,ACTIVE,FIST_WEAPON,LONG_AXIS,5.024074,0.662573,CAMERALESS,,
212849,appearance.d49114.s26.c2.sc18,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,34892,146,49114,item\objectcomponents\weapon\bow_2h_crossbow_sunwell_c_01.m2,item\objectcomponents\weapon\bow_2h_crossbow_sunwell_c_0100.skin,item\objectcomponents\weapon\bow_2h_crossbow_sunwell_c_01original.blp,m2:3f6d94ee6322291b205aee7b2e8b8eb43ee90b87d9442e5c5fa2d4131d8792d5,2812e7877de80048850362cf2b99ab8d53a6cb3a6a28d38e0047d4fbc6719ffc,2adaec02a0e83461f73b95a4bd352980e1e8c0ffd6652e5ed90f2f23e1daf0d3,fd7966a2fbed56d4292727b12d7b3a2d02c8a4025dff41ae9e3db9c4dddf9931,4762,42165,ACTIVE,CROSSBOW,RANGED,2.329649,0.837559,CAMERALESS,,
212850,appearance.d49121.s15.c2.sc2,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,35804,0,49121,item\objectcomponents\weapon\bow_1h_northrend_b_02.m2,item\objectcomponents\weapon\bow_1h_northrend_b_0200.skin,item\objectcomponents\weapon\bow_1h_northrend_b_02darkbrown.blp,m2:e8bdd47d445cb4f201f65ac64a1195d24a8ccff012e6bef1268d65e2ce50d056,5a8e3d188b35a43ef908a4d5f76911473455ce76a74ef53250e24fe5804a4539,5c586e104a352ec8452ca112d343bb53250fa4567ac053c2a7edfd5306f81422,d21f6571c0980111822370c28a8fe3ab2520e3545cadd4e4700f17867cecf90b,,,,BOW,RANGED,8.840426,1.189318,CAMERALESS,,
212851,appearance.d49122.s26.c2.sc3,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,35805,0,49122,item\objectcomponents\weapon\firearm_2h_rifle_plague_a_01.m2,item\objectcomponents\weapon\firearm_2h_rifle_plague_a_0100.skin,item\objectcomponents\weapon\firearm_2h_rifle_plague_a_01.blp,m2:2f14557acce65bb73c784231bde2b497267e9aa7568e6a43dbd3e545c65fd2aa,5e8f2c58e28688e77c270676ab45211172366d2b8cf3a60b0bde68a7923fca67,f001e8cb60f336f2c73cec68669c120cd537aa23c217671b2bf7bbf07cb3292b,fa2a802a053d4a959aef25c7a73342b766870eaf374d076ad96721b1d4912ce4,,,,GUN,RANGED,3.245857,0.757583,CAMERALESS,,
