appearanceId,collectionKey,catalogLifecycle,uiLifecycle,reasonCode,displayId,slotKey,primarySourceItemId,worldSourceCount,knownAcquisition,riskSignals
217015,appearance.d61462.s6.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61462,WAIST,41236,1,True,
217016,appearance.d61463.s6.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61463,WAIST,41052,2,True,
217017,appearance.d61465.s8.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61465,FEET,41231,1,True,
217018,appearance.d61466.s8.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61466,FEET,41056,2,True,
217019,appearance.d61467.s9.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61467,WRIST,41061,2,True,
217020,appearance.d61468.s9.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61468,WRIST,41226,1,True,
217021,appearance.d61470.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61470,HEAD,40831,2,True,
217022,appearance.d61471.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61471,WAIST,40978,1,True,
217023,appearance.d61472.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61472,WAIST,40883,1,True,
217024,appearance.d61473.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61473,FEET,40979,1,True,
217025,appearance.d61476.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61476,WRIST,40984,1,True,
217026,appearance.d61477.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61477,WRIST,40890,1,True,
217027,appearance.d61478.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61478,WAIST,41899,1,True,
217028,appearance.d61479.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61479,FEET,41904,1,True,
217029,appearance.d61480.s9.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61480,WRIST,41910,2,True,
217030,appearance.d61481.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61481,WAIST,41882,2,True,
217031,appearance.d61482.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61482,FEET,49183,1,True,
217032,appearance.d61483.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61483,FEET,41886,1,True,
217033,appearance.d61484.s9.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61484,WRIST,41894,1,True,
217034,appearance.d61485.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61485,CHEST,47288,12,True,
217035,appearance.d61486.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61486,HANDS,47851,6,True,
217036,appearance.d61487.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61487,HANDS,48549,4,True,
217037,appearance.d61499.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61499,CHEST,47310,17,True,
217038,appearance.d61525.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61525,CHEST,47254,10,True,
217039,appearance.d61535.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61535,WRIST,47852,2,True,
217040,appearance.d61540.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61540,FEET,47263,1,True,
217041,appearance.d61541.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61541,WRIST,47869,2,True,
217042,appearance.d61545.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61545,FEET,47269,2,True,
217043,appearance.d61550.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61550,WRIST,47294,5,True,
217044,appearance.d61551.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61551,FEET,47424,3,True,
217045,appearance.d61552.s4.c4.sc0,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61552,SHIRT,45280,1,False,NO_KNOWN_ACQUISITION
217046,appearance.d61553.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61553,CHEST,40994,3,True,
217047,appearance.d61554.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61554,HEAD,40830,1,True,
217048,appearance.d61561.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61561,FEET,47721,2,True,
217049,appearance.d61562.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61562,BACK,42076,4,True,
217050,appearance.d61563.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61563,BACK,42077,5,True,
217051,appearance.d61564.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61564,BACK,42081,3,True,
217052,appearance.d61565.s13.c2.sc1,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61565,MAINHAND,49198,2,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
217053,appearance.d61639.s6.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61639,WAIST,47140,4,True,
217054,appearance.d61648.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61648,BACK,42078,2,True,
217055,appearance.d61650.s9.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61650,WRIST,47055,3,True,
217056,appearance.d61652.s6.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61652,WAIST,47107,2,True,
217057,appearance.d61653.s9.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61653,WRIST,47151,3,True,
217058,appearance.d61654.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61654,MAINHAND,45612,1,True,
217059,appearance.d61655.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61655,MAINHAND,46017,1,True,
217060,appearance.d61656.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61656,MAINHAND,46035,1,True,
217061,appearance.d61657.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61657,MAINHAND,47483,1,True,
217062,appearance.d61658.s21.c2.sc4,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61658,MAINHAND,47894,4,True,INTERNAL_NAME
217063,appearance.d61659.s21.c2.sc4,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61659,MAINHAND,47193,5,True,INTERNAL_NAME
217064,appearance.d61660.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61660,MAINHAND,47206,1,True,
217065,appearance.d61663.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61663,MAINHAND,47509,1,True,
217066,appearance.d61676.s21.c2.sc13,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61676,MAINHAND,48703,1,True,
217067,appearance.d61678.s21.c2.sc13,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61678,MAINHAND,48712,1,True,
217068,appearance.d61679.s13.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61679,MAINHAND,47526,1,True,
217069,appearance.d61682.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61682,WAIST,47617,2,True,
217070,appearance.d61686.s17.c2.sc10,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61686,MAINHAND,48710,1,True,
217071,appearance.d61687.s15.c2.sc2,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61687,MAINHAND,48711,2,True,INTERNAL_NAME
217072,appearance.d61688.s17.c2.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61688,MAINHAND,48713,1,True,
217073,appearance.d61689.s21.c2.sc7,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61689,MAINHAND,48701,1,True,
217074,appearance.d61690.s17.c2.sc10,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61690,MAINHAND,48705,1,True,
217075,appearance.d61692.s13.c2.sc7,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61692,MAINHAND,47814,2,True,
217076,appearance.d61706.s8.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61706,FEET,47071,4,True,
217077,appearance.d61707.s8.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61707,FEET,46988,2,True,
217078,appearance.d61709.s7.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61709,LEGS,48776,2,False,NO_KNOWN_ACQUISITION
217079,appearance.d61713.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61713,CHEST,47094,15,True,
217080,appearance.d61717.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61717,CHEST,47603,5,True,
217081,appearance.d61720.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61720,CHEST,47292,15,True,
217082,appearance.d61721.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61721,CHEST,47126,8,True,
217083,appearance.d61722.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61722,CHEST,46992,10,True,
217084,appearance.d61731.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61731,SHOULDER,47696,1,True,
217085,appearance.d61776.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61776,OFFHAND,47835,2,True,
217086,appearance.d61777.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61777,OFFHAND,47812,2,True,
217087,appearance.d61780.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61780,OFFHAND,46963,2,True,
217088,appearance.d61781.s14.c4.sc6,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61781,OFFHAND,47079,3,True,INTERNAL_NAME
217089,appearance.d61783.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61783,OFFHAND,47910,2,True,
217090,appearance.d61785.s14.c4.sc6,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61785,OFFHAND,47260,3,True,INTERNAL_NAME
217091,appearance.d61786.s14.c4.sc6,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61786,OFFHAND,47374,1,False,NO_KNOWN_ACQUISITION
217092,appearance.d61788.s23.c4.sc0,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61788,OFFHAND,47053,3,True,INTERNAL_NAME
217093,appearance.d61790.s23.c4.sc0,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61790,OFFHAND,47276,4,True,INTERNAL_NAME
217094,appearance.d61791.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61791,OFFHAND,47309,2,True,
217095,appearance.d61799.s10.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61799,HANDS,41767,1,True,
217096,appearance.d61806.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61806,WAIST,47909,2,True,
217097,appearance.d61814.s9.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61814,WRIST,47324,2,True,
217098,appearance.d61825.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61825,CHEST,46960,6,True,
217099,appearance.d61827.s9.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61827,WRIST,47306,5,True,
217100,appearance.d61828.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61828,CHEST,48264,1,True,
217101,appearance.d61830.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61830,HEAD,40829,1,True,
217102,appearance.d61831.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61831,SHOULDER,40870,2,True,
217103,appearance.d61838.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61838,OFFHAND,45887,1,True,
217104,appearance.d61840.s10.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61840,HANDS,46142,1,True,
217105,appearance.d61842.s10.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61842,HANDS,45943,1,True,
217106,appearance.d61846.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61846,LEGS,48605,4,True,
217107,appearance.d61849.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61849,CHEST,47142,15,True,
217108,appearance.d61853.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61853,LEGS,48476,4,True,
217109,appearance.d61854.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61854,LEGS,48533,4,True,
217110,appearance.d61855.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61855,LEGS,48635,4,True,
217111,appearance.d61856.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61856,LEGS,48568,4,True,
217112,appearance.d61858.s5.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61858,CHEST,47411,1,False,NO_KNOWN_ACQUISITION
217113,appearance.d61861.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61861,WAIST,47855,2,True,
217114,appearance.d61862.s3.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61862,SHOULDER,45186,2,True,
217115,appearance.d61864.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61864,OFFHAND,45115,2,True,
217116,appearance.d61865.s10.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61865,HANDS,47889,2,True,
217117,appearance.d61866.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61866,CHEST,47301,3,True,
217118,appearance.d61867.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61867,WAIST,45119,2,True,
217119,appearance.d61871.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61871,HEAD,45150,2,True,
217120,appearance.d61872.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61872,WAIST,47286,2,True,
217121,appearance.d61873.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61873,FEET,45441,2,True,
217122,appearance.d61875.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61875,CHEST,45240,3,True,
217123,appearance.d61876.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61876,WRIST,45264,2,True,
217124,appearance.d61877.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61877,OFFHAND,45271,2,True,
217125,appearance.d61878.s10.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61878,HANDS,45840,3,True,
217126,appearance.d61879.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61879,CHEST,45225,2,True,
217127,appearance.d61881.s9.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61881,WRIST,45446,1,True,
217128,appearance.d61884.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61884,OFFHAND,45450,2,True,
217129,appearance.d61885.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61885,CHEST,45524,2,True,
217130,appearance.d61886.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61886,CHEST,45531,1,True,
217131,appearance.d61887.s7.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61887,LEGS,45468,1,True,
217132,appearance.d61888.s14.c4.sc6,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61888,OFFHAND,50488,1,False,NO_KNOWN_ACQUISITION
217133,appearance.d61889.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61889,HANDS,45487,1,True,
217134,appearance.d61891.s10.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61891,HANDS,46163,3,True,
217135,appearance.d61892.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61892,HEAD,46129,2,True,
217136,appearance.d61894.s7.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61894,LEGS,46133,2,True,
217137,appearance.d61895.s3.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61895,SHOULDER,46134,2,True,
217138,appearance.d61897.s9.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61897,WRIST,47570,1,False,NO_KNOWN_ACQUISITION
217139,appearance.d61901.s10.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61901,HANDS,48774,2,False,NO_KNOWN_ACQUISITION
217140,appearance.d61902.s10.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61902,HANDS,48132,10,True,
217141,appearance.d61903.s10.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61903,HANDS,47719,6,True,
217142,appearance.d61912.s10.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61912,HANDS,46135,1,True,
217143,appearance.d61913.s3.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61913,SHOULDER,46136,1,True,
217144,appearance.d61917.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61917,CHEST,46137,1,True,
217145,appearance.d61918.s7.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61918,LEGS,46139,1,True,
217146,appearance.d61919.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61919,HEAD,46140,1,True,
217147,appearance.d61926.s7.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61926,LEGS,47186,12,True,
217148,appearance.d61927.s7.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61927,LEGS,46974,6,True,
217149,appearance.d61930.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61930,CHEST,47000,9,True,
217150,appearance.d61931.s3.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61931,SHOULDER,48778,3,False,NO_KNOWN_ACQUISITION
217151,appearance.d61932.s3.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61932,SHOULDER,47613,12,True,
217152,appearance.d61933.s3.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61933,SHOULDER,47708,6,True,
217153,appearance.d61938.s3.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61938,SHOULDER,47616,14,True,
217154,appearance.d61939.s6.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61939,WAIST,46990,4,True,
217155,appearance.d61941.s8.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61941,FEET,47106,4,True,
217156,appearance.d61942.s1.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61942,HEAD,48820,1,False,NO_KNOWN_ACQUISITION
217157,appearance.d61953.s1.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61953,HEAD,48847,1,False,NO_KNOWN_ACQUISITION
217158,appearance.d61961.s8.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61961,FEET,47090,4,True,
217159,appearance.d61962.s6.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61962,WAIST,47152,2,True,
217160,appearance.d61969.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61969,CHEST,41311,3,True,
217161,appearance.d61972.s13.c2.sc4,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,61972,MAINHAND,45900,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
217162,appearance.d61980.s1.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61980,HEAD,48825,2,False,NO_KNOWN_ACQUISITION
217163,appearance.d61984.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61984,HEAD,47685,6,True,
217164,appearance.d61985.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61985,HEAD,47686,12,True,
217165,appearance.d61988.s7.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61988,LEGS,47083,12,True,
217166,appearance.d61992.s21.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61992,MAINHAND,49227,1,True,
217167,appearance.d61995.s3.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61995,SHOULDER,47704,7,True,
217168,appearance.d61996.s3.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,61996,SHOULDER,48849,1,False,NO_KNOWN_ACQUISITION
217169,appearance.d61999.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,61999,WRIST,47680,2,True,
217170,appearance.d62000.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62000,WRIST,47108,2,True,
217171,appearance.d62001.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62001,WRIST,47611,2,True,
217172,appearance.d62002.s9.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62002,WRIST,47574,1,False,NO_KNOWN_ACQUISITION
217173,appearance.d62003.s9.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62003,WRIST,47572,1,False,NO_KNOWN_ACQUISITION
217174,appearance.d62004.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62004,WRIST,47093,2,True,
217175,appearance.d62005.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62005,WRIST,46961,2,True,
217176,appearance.d62006.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62006,WAIST,47614,1,True,
217177,appearance.d62007.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62007,WAIST,47925,1,True,
217178,appearance.d62008.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62008,WAIST,47615,2,True,
217179,appearance.d62009.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62009,SHOULDER,47720,6,True,
217180,appearance.d62010.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62010,SHOULDER,47697,5,True,
217181,appearance.d62011.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62011,SHOULDER,47698,5,True,
217182,appearance.d62012.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62012,SHOULDER,48478,4,True,
217183,appearance.d62013.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62013,SHOULDER,48636,4,True,
217184,appearance.d62014.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62014,SHOULDER,47702,5,True,
217185,appearance.d62015.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62015,SHOULDER,48606,4,True,
217186,appearance.d62019.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62019,LEGS,48373,4,True,
217187,appearance.d62020.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62020,LEGS,48445,4,True,
217188,appearance.d62021.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62021,LEGS,47830,2,True,
217189,appearance.d62023.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62023,LEGS,47836,2,True,
217190,appearance.d62024.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62024,LEGS,47057,2,True,
217191,appearance.d62025.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62025,LEGS,47052,2,True,
217192,appearance.d62026.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62026,LEGS,47121,2,True,
217193,appearance.d62027.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62027,HEAD,47677,1,True,
217194,appearance.d62031.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62031,HEAD,48896,1,False,NO_KNOWN_ACQUISITION
217195,appearance.d62032.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62032,HEAD,48472,6,True,
217196,appearance.d62033.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62033,HEAD,48887,1,False,NO_KNOWN_ACQUISITION
217197,appearance.d62034.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62034,HEAD,48928,1,False,NO_KNOWN_ACQUISITION
217198,appearance.d62035.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62035,HEAD,47681,12,True,
217199,appearance.d62036.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62036,HEAD,48902,1,False,NO_KNOWN_ACQUISITION
217200,appearance.d62037.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62037,HEAD,48917,1,False,NO_KNOWN_ACQUISITION
217201,appearance.d62038.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62038,HEAD,48876,1,False,NO_KNOWN_ACQUISITION
217202,appearance.d62039.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62039,HEAD,47674,7,True,
217203,appearance.d62040.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62040,HEAD,48867,1,False,NO_KNOWN_ACQUISITION
217204,appearance.d62045.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62045,CHEST,47811,2,True,
217205,appearance.d62047.s5.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62047,CHEST,47589,1,False,NO_KNOWN_ACQUISITION
217206,appearance.d62048.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62048,CHEST,48372,6,True,
217207,appearance.d62049.s5.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62049,CHEST,48875,1,False,NO_KNOWN_ACQUISITION
217208,appearance.d62050.s9.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62050,WRIST,47056,3,True,
217209,appearance.d62051.s9.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62051,WRIST,47073,5,True,
217210,appearance.d62052.s5.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,62052,CHEST,47592,1,False,NO_KNOWN_ACQUISITION
217211,appearance.d62053.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62053,HEAD,47687,10,True,
217212,appearance.d62059.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62059,HANDS,47234,8,True,
217213,appearance.d62062.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62062,HANDS,48574,9,True,
217214,appearance.d62064.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62064,HANDS,48375,6,True,
217215,appearance.d62065.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62065,HANDS,47609,2,True,
217216,appearance.d62066.s10.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62066,HANDS,47763,4,True,
217217,appearance.d62067.s10.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,62067,HANDS,48057,8,True,
