typeKey,collectionId,collectionKey,ordinal,lifecycle,name_enUS,name_zhCN,policyKey,sourceBuild,sourceKind,sourceId,actionKind,actionId,assetReady,assetProfile,aliases
appearance,216029,appearance.d58307.s3.c4.sc1,16338,active,勇猛的死亡信使肩垫,勇猛的死亡信使肩垫,unrestricted,3.3.5.12340,item,45422,APPLY,45422,true,wotlk_native,item:45422|item:46246|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,216030,appearance.d58308.s5.c4.sc4,16339,active,勇猛的突围胸铠,勇猛的突围胸铠,unrestricted,3.3.5.12340,item,45424,APPLY,45424,true,wotlk_native,item:45424|item:45429|item:46278|item:46279|slot:CHEST|compat:4:4|armor:PLATE
appearance,216031,appearance.d58309.s10.c4.sc4,16340,active,勇猛的突围手甲,勇猛的突围手甲,unrestricted,3.3.5.12340,item,45426,APPLY,45426,true,wotlk_native,item:45426|item:46283|slot:HANDS|compat:4:4|armor:PLATE
appearance,216032,appearance.d58311.s7.c4.sc4,16341,active,勇猛的突围护腿,勇猛的突围护腿,unrestricted,3.3.5.12340,item,45427,APPLY,45427,true,wotlk_native,item:45427|item:46284|slot:LEGS|compat:4:4|armor:PLATE
appearance,216033,appearance.d58312.s3.c4.sc4,16342,active,勇猛的突围肩铠,勇猛的突围肩铠,unrestricted,3.3.5.12340,item,45428,APPLY,45428,true,wotlk_native,item:45428|item:46286|slot:SHOULDER|compat:4:4|armor:PLATE
appearance,216034,appearance.d58313.s10.c4.sc4,16343,active,勇猛的突围护手,勇猛的突围护手,unrestricted,3.3.5.12340,item,45430,APPLY,45430,true,wotlk_native,item:45430|item:46280|slot:HANDS|compat:4:4|armor:PLATE
appearance,216035,appearance.d58314.s7.c4.sc4,16344,active,勇猛的突围腿铠,勇猛的突围腿铠,unrestricted,3.3.5.12340,item,45432,APPLY,45432,true,wotlk_native,item:45432|item:46285|slot:LEGS|compat:4:4|armor:PLATE
appearance,216036,appearance.d58315.s3.c4.sc4,16345,active,勇猛的突围肩甲,勇猛的突围肩甲,unrestricted,3.3.5.12340,item,45433,APPLY,45433,true,wotlk_native,item:45433|item:46287|slot:SHOULDER|compat:4:4|armor:PLATE
appearance,216037,appearance.d58322.s1.c4.sc2,16346,active,恐怖利刃头盔,恐怖利刃头盔,unrestricted,3.3.5.12340,item,46290,APPLY,46290,true,wotlk_native,item:46290|slot:HEAD|compat:4:2|armor:LEATHER
appearance,216038,appearance.d58327.s7.c4.sc1,16347,active,勇猛的死亡信使护腿,勇猛的死亡信使护腿,unrestricted,3.3.5.12340,item,45420,APPLY,45420,true,wotlk_native,item:45420|item:46244|slot:LEGS|compat:4:1|armor:CLOTH
appearance,216039,appearance.d58328.s5.c4.sc1,16348,active,勇猛的死亡信使长袍,勇猛的死亡信使长袍,unrestricted,3.3.5.12340,item,45421,APPLY,45421,true,wotlk_native,item:45421|item:46245|slot:CHEST|compat:4:1|armor:CLOTH
appearance,216040,appearance.d58329.s7.c4.sc4,16349,active,勇猛的黑暗符印腿铠,勇猛的黑暗符印腿铠,unrestricted,3.3.5.12340,item,45343,APPLY,45343,true,wotlk_native,item:45343|item:46239|slot:LEGS|compat:4:4|armor:PLATE
appearance,216041,appearance.d58330.s7.c4.sc4,16350,active,勇猛的黑暗符印护腿,勇猛的黑暗符印护腿,unrestricted,3.3.5.12340,item,45338,APPLY,45338,true,wotlk_native,item:45338|item:46238|slot:LEGS|compat:4:4|armor:PLATE
appearance,216042,appearance.d58331.s10.c4.sc1,16351,active,勇猛的圣灵手套,勇猛的圣灵手套,unrestricted,3.3.5.12340,item,45387,APPLY,45387,true,wotlk_native,item:45387|item:45392|item:46247|item:46248|slot:HANDS|compat:4:1|armor:CLOTH
appearance,216043,appearance.d58332.s7.c4.sc1,16352,active,勇猛的圣灵护腿,勇猛的圣灵护腿,unrestricted,3.3.5.12340,item,45388,APPLY,45388,true,wotlk_native,item:45388|item:45394|item:46254|item:46256|slot:LEGS|compat:4:1|armor:CLOTH
appearance,216044,appearance.d58333.s5.c4.sc1,16353,active,勇猛的圣灵长袍,勇猛的圣灵长袍,unrestricted,3.3.5.12340,item,45389,APPLY,45389,true,wotlk_native,item:45389|item:45395|item:46257|item:46258|slot:CHEST|compat:4:1|armor:CLOTH
appearance,216045,appearance.d58334.s7.c4.sc2,16354,active,勇猛的夜歌腿甲,勇猛的夜歌腿甲,unrestricted,3.3.5.12340,item,45357,APPLY,45357,true,wotlk_native,item:45357|item:46265|slot:LEGS|compat:4:2|armor:LEATHER
appearance,216046,appearance.d58335.s7.c4.sc2,16355,active,勇猛的夜歌护腿,勇猛的夜歌护腿,unrestricted,3.3.5.12340,item,45347,APPLY,45347,true,wotlk_native,item:45347|item:45353|item:46264|item:46271|slot:LEGS|compat:4:2|armor:LEATHER
appearance,216047,appearance.d58337.s5.c4.sc2,16356,active,勇猛的夜歌长袍,勇猛的夜歌长袍,unrestricted,3.3.5.12340,item,45348,APPLY,45348,true,wotlk_native,item:45348|item:45354|item:46268|item:46272|slot:CHEST|compat:4:2|armor:LEATHER
appearance,216048,appearance.d58338.s10.c4.sc3,16357,active,勇猛的天灾追猎者护手,勇猛的天灾追猎者护手,unrestricted,3.3.5.12340,item,45360,APPLY,45360,true,wotlk_native,item:45360|item:46273|slot:HANDS|compat:4:3|armor:MAIL
appearance,216049,appearance.d58339.s7.c4.sc3,16358,active,勇猛的世界击碎者护腿,勇猛的世界击碎者护腿,unrestricted,3.3.5.12340,item,45403,APPLY,45403,true,wotlk_native,item:45403|item:45409|item:46210|item:46301|item:46302|slot:LEGS|compat:4:3|armor:MAIL
appearance,216050,appearance.d58347.s17.c2.sc1,16359,active,"Monster - Axe, 2H Deathknight C01, Purple","Monster - Axe, 2H Deathknight C01, Purple",unrestricted,3.3.5.12340,item,45528,APPLY,45528,true,wotlk_native,item:45528|slot:MAINHAND|compat:2:1|weapon:TWO_HAND_AXE
appearance,216051,appearance.d58372.s13.c2.sc14,16360,active,春季花束,春季花束,unrestricted,3.3.5.12340,item,45073,APPLY,45073,true,wotlk_native,item:45073|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216052,appearance.d58377.s21.c2.sc0,16361,active,测试米利步枪 [PH],测试米利步枪 [PH],unrestricted,3.3.5.12340,item,45575,APPLY,45575,true,wotlk_native,item:45575|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,216053,appearance.d58378.s26.c2.sc18,16362,active,QA 常规化武器试验,QA 常规化武器试验,unrestricted,3.3.5.12340,item,45175,APPLY,45175,true,wotlk_native,item:45175|slot:MAINHAND|compat:2:18|weapon:CROSSBOW
appearance,216054,appearance.d58418.s6.c4.sc1,16363,active,暗纹腰带,暗纹腰带,unrestricted,3.3.5.12340,item,45629,APPLY,45629,true,wotlk_native,item:45629|slot:WAIST|compat:4:1|armor:CLOTH
appearance,216055,appearance.d58419.s16.c4.sc1,16364,active,蛛丝斗篷,蛛丝斗篷,unrestricted,3.3.5.12340,item,45626,APPLY,45626,true,wotlk_native,item:45626|slot:BACK|compat:4:1|armor:ALL
appearance,216056,appearance.d58420.s13.c2.sc0,16365,active,隐形的斧头,隐形的斧头,unrestricted,3.3.5.12340,item,45630,APPLY,45630,true,wotlk_native,item:45630|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,216057,appearance.d58439.s17.c2.sc8,16366,active,"Monster - Sword, Vargul (Blue) (2H)","Monster - Sword, Vargul (Blue) (2H)",unrestricted,3.3.5.12340,item,45692,APPLY,45692,true,wotlk_native,item:45692|slot:MAINHAND|compat:2:8|weapon:TWO_HAND_SWORD
appearance,216058,appearance.d58498.s21.c2.sc14,16367,active,弹跳兰斯[PH],弹跳兰斯[PH],unrestricted,3.3.5.12340,item,45049,APPLY,45049,true,wotlk_native,item:45049|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216059,appearance.d58498.s21.c2.sc15,16368,active,NPC 45919 NPC Equip 45919,NPC 45919 NPC Equip 45919,unrestricted,3.3.5.12340,item,45919,APPLY,45919,true,wotlk_native,item:45919|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216060,appearance.d58502.s13.c2.sc4,16369,active,"Monster - Staff, Dalaran (Red) (1H)","Monster - Staff, Dalaran (Red) (1H)",unrestricted,3.3.5.12340,item,45726,APPLY,45726,true,wotlk_native,item:45726|slot:MAINHAND|compat:2:4|weapon:ONE_HAND_MACE
appearance,216061,appearance.d58503.s13.c2.sc7,16370,active,Monster - Sword - 1H Dalaran (Red),Monster - Sword - 1H Dalaran (Red),unrestricted,3.3.5.12340,item,45727,APPLY,45727,true,wotlk_native,item:45727|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,216062,appearance.d58505.s21.c2.sc14,16371,active,被遗忘者 Lance [PH],被遗忘者 Lance [PH],unrestricted,3.3.5.12340,item,45730,APPLY,45730,true,wotlk_native,item:45730|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216063,appearance.d58505.s21.c2.sc15,16372,active,Monster - Forsaken Lance [PH],Monster - Forsaken Lance [PH],unrestricted,3.3.5.12340,item,45918,APPLY,45918,true,wotlk_native,item:45918|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216064,appearance.d58506.s21.c2.sc14,16373,active,Raider的 Lance [PH],Raider的 Lance [PH],unrestricted,3.3.5.12340,item,45729,APPLY,45729,true,wotlk_native,item:45729|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216065,appearance.d58506.s21.c2.sc15,16374,active,NPC 45921 NPC Equip 45921,NPC 45921 NPC Equip 45921,unrestricted,3.3.5.12340,item,45921,APPLY,45921,true,wotlk_native,item:45921|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216066,appearance.d58507.s21.c2.sc14,16375,active,黑刺兰斯[PH],黑刺兰斯[PH],unrestricted,3.3.5.12340,item,45748,APPLY,45748,true,wotlk_native,item:45748|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216067,appearance.d58507.s21.c2.sc15,16376,active,NPC 45915 NPC Equip 45915,NPC 45915 NPC Equip 45915,unrestricted,3.3.5.12340,item,45915,APPLY,45915,true,wotlk_native,item:45915|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216068,appearance.d58509.s21.c2.sc14,16377,active,埃利克·兰斯[PH],埃利克·兰斯[PH],unrestricted,3.3.5.12340,item,45750,APPLY,45750,true,wotlk_native,item:45750|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216069,appearance.d58509.s21.c2.sc15,16378,active,NPC 45917 NPC Equip 45917,NPC 45917 NPC Equip 45917,unrestricted,3.3.5.12340,item,45917,APPLY,45917,true,wotlk_native,item:45917|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216070,appearance.d58510.s21.c2.sc14,16379,active,春春流中机械 -- -- 通航 [PH],春春流中机械 -- -- 通航 [PH],unrestricted,3.3.5.12340,item,45751,APPLY,45751,true,wotlk_native,item:45751|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216071,appearance.d58510.s21.c2.sc15,16380,active,NPC 45922 NPC Equip 45922,NPC 45922 NPC Equip 45922,unrestricted,3.3.5.12340,item,45922,APPLY,45922,true,wotlk_native,item:45922|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216072,appearance.d58512.s21.c2.sc14,16381,active,Mountaineer的 Lance [PH],Mountaineer的 Lance [PH],unrestricted,3.3.5.12340,item,45752,APPLY,45752,true,wotlk_native,item:45752|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216073,appearance.d58512.s21.c2.sc15,16382,active,NPC 45920 NPC Equip 45920,NPC 45920 NPC Equip 45920,unrestricted,3.3.5.12340,item,45920,APPLY,45920,true,wotlk_native,item:45920|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216074,appearance.d58514.s21.c2.sc14,16383,active,达纳西亚兰斯[PH],达纳西亚兰斯[PH],unrestricted,3.3.5.12340,item,45754,APPLY,45754,true,wotlk_native,item:45754|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216075,appearance.d58514.s21.c2.sc15,16384,active,NPC 45916 NPC Equip 45916,NPC 45916 NPC Equip 45916,unrestricted,3.3.5.12340,item,45916,APPLY,45916,true,wotlk_native,item:45916|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216076,appearance.d58518.s21.c2.sc15,16385,active,NPC 45914 NPC Equip 45914,NPC 45914 NPC Equip 45914,unrestricted,3.3.5.12340,item,45914,APPLY,45914,true,wotlk_native,item:45914|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216077,appearance.d58520.s21.c2.sc14,16386,active,NPC Equip 45763,NPC Equip 45763,unrestricted,3.3.5.12340,item,45763,APPLY,45763,true,wotlk_native,item:45763|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216078,appearance.d58520.s21.c2.sc15,16387,active,NPC 45910 NPC Equip 45910,NPC 45910 NPC Equip 45910,unrestricted,3.3.5.12340,item,45910,APPLY,45910,true,wotlk_native,item:45910|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216079,appearance.d58521.s21.c2.sc15,16388,active,Monster - Ebon Cavalry Blade [PH],Monster - Ebon Cavalry Blade [PH],unrestricted,3.3.5.12340,item,45925,APPLY,45925,true,wotlk_native,item:45925|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216080,appearance.d58535.s4.c4.sc0,16389,active,达纳苏斯上衣,达纳苏斯上衣,unrestricted,3.3.5.12340,item,45670,APPLY,45670,true,wotlk_native,item:45670|slot:SHIRT|compat:4:0|armor:ALL
appearance,216081,appearance.d58536.s4.c4.sc0,16390,active,埃索达上衣,埃索达上衣,unrestricted,3.3.5.12340,item,45668,APPLY,45668,true,wotlk_native,item:45668|slot:SHIRT|compat:4:0|armor:ALL
appearance,216082,appearance.d58537.s4.c4.sc0,16391,active,诺莫瑞根上衣,诺莫瑞根上衣,unrestricted,3.3.5.12340,item,45671,APPLY,45671,true,wotlk_native,item:45671|slot:SHIRT|compat:4:0|armor:ALL
appearance,216083,appearance.d58538.s4.c4.sc0,16392,active,铁炉堡上衣,铁炉堡上衣,unrestricted,3.3.5.12340,item,45666,APPLY,45666,true,wotlk_native,item:45666|slot:SHIRT|compat:4:0|armor:ALL
appearance,216084,appearance.d58539.s4.c4.sc0,16393,active,奥格瑞玛上衣,奥格瑞玛上衣,unrestricted,3.3.5.12340,item,45672,APPLY,45672,true,wotlk_native,item:45672|slot:SHIRT|compat:4:0|armor:ALL
appearance,216085,appearance.d58540.s4.c4.sc0,16394,active,森金上衣,森金上衣,unrestricted,3.3.5.12340,item,45669,APPLY,45669,true,wotlk_native,item:45669|slot:SHIRT|compat:4:0|armor:ALL
appearance,216086,appearance.d58541.s4.c4.sc0,16395,active,银月城上衣,银月城上衣,unrestricted,3.3.5.12340,item,45664,APPLY,45664,true,wotlk_native,item:45664|slot:SHIRT|compat:4:0|armor:ALL
appearance,216087,appearance.d58542.s4.c4.sc0,16396,active,暴风城上衣,暴风城上衣,unrestricted,3.3.5.12340,item,45667,APPLY,45667,true,wotlk_native,item:45667|slot:SHIRT|compat:4:0|armor:ALL
appearance,216088,appearance.d58543.s4.c4.sc0,16397,active,雷霆崖上衣,雷霆崖上衣,unrestricted,3.3.5.12340,item,45673,APPLY,45673,true,wotlk_native,item:45673|slot:SHIRT|compat:4:0|armor:ALL
appearance,216089,appearance.d58544.s4.c4.sc0,16398,active,幽暗城上衣,幽暗城上衣,unrestricted,3.3.5.12340,item,45674,APPLY,45674,true,wotlk_native,item:45674|slot:SHIRT|compat:4:0|armor:ALL
appearance,216090,appearance.d58575.s14.c4.sc6,16399,active,"Monster - Shield, Northend B01 Brown","Monster - Shield, Northend B01 Brown",unrestricted,3.3.5.12340,item,45856,APPLY,45856,true,wotlk_native,item:45856|slot:OFFHAND|compat:4:6|armor:ALL
appearance,216091,appearance.d58587.s1.c4.sc0,16400,active,水晶饰冠,水晶饰冠,unrestricted,3.3.5.12340,item,45860,APPLY,45860,true,wotlk_native,item:45860|slot:HEAD|compat:4:0|armor:ALL
appearance,216092,appearance.d58588.s17.c2.sc14,16401,active,钻石长棍,钻石长棍,unrestricted,3.3.5.12340,item,45861,APPLY,45861,true,wotlk_native,item:45861|slot:MAINHAND|compat:2:14|weapon:OTHER
appearance,216093,appearance.d58603.s5.c4.sc0,16402,active,春季长袍,春季长袍,unrestricted,3.3.5.12340,item,44800,APPLY,44800,true,wotlk_native,item:44800|slot:CHEST|compat:4:0|armor:ALL
appearance,216094,appearance.d58617.s17.c2.sc8,16403,active,Monster - 1H 剑 - Varian的 Blade,Monster - 1H 剑 - Varian的 Blade,unrestricted,3.3.5.12340,item,45899,APPLY,45899,true,wotlk_native,item:45899|slot:MAINHAND|compat:2:8|weapon:TWO_HAND_SWORD
appearance,216095,appearance.d58639.s7.c4.sc3,16404,active,勇猛的世界击碎者战裙,勇猛的世界击碎者战裙,unrestricted,3.3.5.12340,item,45416,APPLY,45416,true,wotlk_native,item:45416|item:46307|slot:LEGS|compat:4:3|armor:MAIL
appearance,216096,appearance.d58641.s6.c4.sc2,16405,active,沉睡者束带,沉睡者束带,unrestricted,3.3.5.12340,item,45548,APPLY,45548,true,wotlk_native,item:45548|slot:WAIST|compat:4:2|armor:LEATHER
appearance,216097,appearance.d58676.s13.c2.sc8,16406,active,"Monster - Vrykul, Sword 2H (Ulduar)","Monster - Vrykul, Sword 2H (Ulduar)",unrestricted,3.3.5.12340,item,45926,APPLY,45926,true,wotlk_native,item:45926|slot:MAINHAND|compat:2:8|weapon:TWO_HAND_SWORD
appearance,216098,appearance.d58691.s19.c4.sc0,16407,active,暴怒角斗士的战袍,暴怒角斗士的战袍,unrestricted,3.3.5.12340,item,51534,APPLY,51534,true,wotlk_native,item:51534|slot:TABARD|compat:4:0|armor:ALL
appearance,216099,appearance.d58700.s19.c4.sc0,16408,active,无情角斗士的战袍,无情角斗士的战袍,unrestricted,3.3.5.12340,item,49086,APPLY,49086,true,wotlk_native,item:49086|slot:TABARD|compat:4:0|armor:ALL
appearance,216100,appearance.d58701.s19.c4.sc0,16409,active,狂怒角斗士的战袍,狂怒角斗士的战袍,unrestricted,3.3.5.12340,item,45983,APPLY,45983,true,wotlk_native,item:45983|slot:TABARD|compat:4:0|armor:ALL
appearance,216101,appearance.d58713.s13.c2.sc15,16410,active,Monster - Dagger (Algalon),Monster - Dagger (Algalon),unrestricted,3.3.5.12340,item,45985,APPLY,45985,true,wotlk_native,item:45985|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,216102,appearance.d58715.s17.c2.sc20,16411,active,骨质鱼竿,骨质鱼竿,unrestricted,3.3.5.12340,item,45991,APPLY,45991,true,wotlk_native,item:45991|slot:MAINHAND|compat:2:20|weapon:FISHING_POLE
appearance,216103,appearance.d58716.s17.c2.sc20,16412,active,珠宝鱼竿,珠宝鱼竿,unrestricted,3.3.5.12340,item,45992,APPLY,45992,true,wotlk_native,item:45992|slot:MAINHAND|compat:2:20|weapon:FISHING_POLE
appearance,216104,appearance.d58717.s5.c4.sc4,16413,active,狂怒角斗士的恐怖板甲护胸,狂怒角斗士的恐怖板甲护胸,unrestricted,3.3.5.12340,item,40787,APPLY,40787,true,wotlk_native,item:40787|slot:CHEST|compat:4:4|armor:PLATE
appearance,216105,appearance.d58718.s10.c4.sc4,16414,active,狂怒角斗士的恐怖板甲护手,狂怒角斗士的恐怖板甲护手,unrestricted,3.3.5.12340,item,40809,APPLY,40809,true,wotlk_native,item:40809|slot:HANDS|compat:4:4|armor:PLATE
appearance,216106,appearance.d58720.s1.c4.sc4,16415,active,狂怒角斗士的恐怖板甲头盔,狂怒角斗士的恐怖板甲头盔,unrestricted,3.3.5.12340,item,40827,APPLY,40827,true,wotlk_native,item:40827|slot:HEAD|compat:4:4|armor:PLATE
appearance,216107,appearance.d58721.s7.c4.sc4,16416,active,狂怒角斗士的恐怖板甲护腿,狂怒角斗士的恐怖板甲护腿,unrestricted,3.3.5.12340,item,40848,APPLY,40848,true,wotlk_native,item:40848|slot:LEGS|compat:4:4|armor:PLATE
appearance,216108,appearance.d58722.s3.c4.sc4,16417,active,狂怒角斗士的恐怖板甲护肩,狂怒角斗士的恐怖板甲护肩,unrestricted,3.3.5.12340,item,40868,APPLY,40868,true,wotlk_native,item:40868|slot:SHOULDER|compat:4:4|armor:PLATE
appearance,216109,appearance.d58733.s13.c2.sc0,16418,active,Monster - Ulduar Raid - Mace 04,Monster - Ulduar Raid - Mace 04,unrestricted,3.3.5.12340,item,46020,APPLY,46020,true,wotlk_native,item:46020|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,216110,appearance.d58735.s21.c2.sc7,16419,active,熔合之剑,熔合之剑,unrestricted,3.3.5.12340,item,45990,APPLY,45990,true,wotlk_native,item:45990|item:50576|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,216111,appearance.d58736.s13.c2.sc4,16420,active,碎石者,碎石者,unrestricted,3.3.5.12340,item,45315,APPLY,45315,true,wotlk_native,item:45315|item:45876|slot:MAINHAND|compat:2:4|weapon:ONE_HAND_MACE
appearance,216112,appearance.d58739.s15.c2.sc2,16421,active,雪崩,雪崩,unrestricted,3.3.5.12340,item,45872,APPLY,45872,true,wotlk_native,item:45872|slot:MAINHAND|compat:2:2|weapon:BOW
appearance,216113,appearance.d58740.s13.c2.sc4,16422,active,疯狂之吻,疯狂之吻,unrestricted,3.3.5.12340,item,46097,APPLY,46097,true,wotlk_native,item:46097|slot:MAINHAND|compat:2:4|weapon:ONE_HAND_MACE
appearance,216114,appearance.d58743.s6.c4.sc3,16423,active,热情射手腰带,热情射手腰带,unrestricted,3.3.5.12340,item,45827,APPLY,45827,true,wotlk_native,item:45827|slot:WAIST|compat:4:3|armor:MAIL
appearance,216115,appearance.d58745.s6.c4.sc2,16424,active,生命森林腰带,生命森林腰带,unrestricted,3.3.5.12340,item,45830,APPLY,45830,true,wotlk_native,item:45830|slot:WAIST|compat:4:2|armor:LEATHER
appearance,216116,appearance.d58746.s6.c4.sc4,16425,active,刃歌腰带,刃歌腰带,unrestricted,3.3.5.12340,item,45824,APPLY,45824,true,wotlk_native,item:45824|item:47026|item:47393|slot:WAIST|compat:4:4|armor:PLATE
appearance,216117,appearance.d58747.s6.c4.sc2,16426,active,创世者的腰带,创世者的腰带,unrestricted,3.3.5.12340,item,45491,APPLY,45491,true,wotlk_native,item:45491|item:45829|item:50579|slot:WAIST|compat:4:2|armor:LEATHER
appearance,216118,appearance.d58748.s10.c4.sc4,16427,active,裂刃护手,裂刃护手,unrestricted,3.3.5.12340,item,45833,APPLY,45833,true,wotlk_native,item:45833|item:46113|item:47331|item:48866|item:48916|slot:HANDS|compat:4:4|armor:PLATE
appearance,216119,appearance.d58749.s10.c4.sc4,16428,active,平静祝福护手,平静祝福护手,unrestricted,3.3.5.12340,item,45835,APPLY,45835,true,wotlk_native,item:45835|slot:HANDS|compat:4:4|armor:PLATE
appearance,216120,appearance.d58750.s10.c4.sc4,16429,active,皇家卫兵护手,皇家卫兵护手,unrestricted,3.3.5.12340,item,45834,APPLY,45834,true,wotlk_native,item:45834|slot:HANDS|compat:4:4|armor:PLATE
appearance,216121,appearance.d58753.s10.c4.sc1,16430,active,狂怒角斗士的丝质护手,狂怒角斗士的丝质护手,unrestricted,3.3.5.12340,item,41971,APPLY,41971,true,wotlk_native,item:41971|slot:HANDS|compat:4:1|armor:CLOTH
appearance,216122,appearance.d58755.s7.c4.sc1,16431,active,狂怒角斗士的丝质长裤,狂怒角斗士的丝质长裤,unrestricted,3.3.5.12340,item,41959,APPLY,41959,true,wotlk_native,item:41959|slot:LEGS|compat:4:1|armor:CLOTH
appearance,216123,appearance.d58756.s6.c4.sc4,16432,active,坚定信任束带,坚定信任束带,unrestricted,3.3.5.12340,item,45826,APPLY,45826,true,wotlk_native,item:45826|slot:WAIST|compat:4:4|armor:PLATE
appearance,216124,appearance.d58758.s10.c4.sc3,16433,active,征兆手套,征兆手套,unrestricted,3.3.5.12340,item,45837,APPLY,45837,true,wotlk_native,item:45837|slot:HANDS|compat:4:3|armor:MAIL
appearance,216125,appearance.d58760.s10.c4.sc3,16434,active,精确瞄准手套,精确瞄准手套,unrestricted,3.3.5.12340,item,45836,APPLY,45836,true,wotlk_native,item:45836|slot:HANDS|compat:4:3|armor:MAIL
appearance,216126,appearance.d58761.s10.c4.sc2,16435,active,岩石死神手套,岩石死神手套,unrestricted,3.3.5.12340,item,45325,APPLY,45325,true,wotlk_native,item:45325|item:45838|item:50547|slot:HANDS|compat:4:2|armor:LEATHER
appearance,216127,appearance.d58762.s10.c4.sc2,16436,active,隐秘林地手套,隐秘林地手套,unrestricted,3.3.5.12340,item,45839,APPLY,45839,true,wotlk_native,item:45839|slot:HANDS|compat:4:2|armor:LEATHER
appearance,216128,appearance.d58763.s7.c4.sc2,16437,active,始祖龙皮腿甲,始祖龙皮腿甲,unrestricted,3.3.5.12340,item,45141,APPLY,45141,true,wotlk_native,item:45141|item:45846|item:47403|item:50569|slot:LEGS|compat:4:2|armor:LEATHER
appearance,216129,appearance.d58764.s7.c4.sc3,16438,active,不倦斥候护腿,不倦斥候护腿,unrestricted,3.3.5.12340,item,45844,APPLY,45844,true,wotlk_native,item:45844|slot:LEGS|compat:4:3|armor:MAIL
appearance,216130,appearance.d58765.s7.c4.sc3,16439,active,疲惫秘法师的护腿,疲惫秘法师的护腿,unrestricted,3.3.5.12340,item,45845,APPLY,45845,true,wotlk_native,item:45845|slot:LEGS|compat:4:3|armor:MAIL
appearance,216131,appearance.d58766.s7.c4.sc4,16440,active,和平契约护腿,和平契约护腿,unrestricted,3.3.5.12340,item,45843,APPLY,45843,true,wotlk_native,item:45843|slot:LEGS|compat:4:4|armor:PLATE
appearance,216132,appearance.d58767.s7.c4.sc4,16441,active,紫罗兰勇士腿铠,紫罗兰勇士腿铠,unrestricted,3.3.5.12340,item,45841,APPLY,45841,true,wotlk_native,item:45841|slot:LEGS|compat:4:4|armor:PLATE
appearance,216133,appearance.d58768.s7.c4.sc1,16442,active,咒术大师裹腿,咒术大师裹腿,unrestricted,3.3.5.12340,item,45848,APPLY,45848,true,wotlk_native,item:45848|slot:LEGS|compat:4:1|armor:CLOTH
appearance,216134,appearance.d58769.s6.c4.sc1,16443,active,魔咒腰带,魔咒腰带,unrestricted,3.3.5.12340,item,45831,APPLY,45831,true,wotlk_native,item:45831|slot:WAIST|compat:4:1|armor:CLOTH
appearance,216135,appearance.d58770.s6.c4.sc4,16444,active,持盾护卫束带,持盾护卫束带,unrestricted,3.3.5.12340,item,45825,APPLY,45825,true,wotlk_native,item:45825|item:47378|slot:WAIST|compat:4:4|armor:PLATE
appearance,216136,appearance.d58772.s7.c4.sc2,16445,active,荒野行者护腿,荒野行者护腿,unrestricted,3.3.5.12340,item,45847,APPLY,45847,true,wotlk_native,item:45847|slot:LEGS|compat:4:2|armor:LEATHER
appearance,216137,appearance.d58773.s6.c4.sc3,16446,active,寒风腰带,寒风腰带,unrestricted,3.3.5.12340,item,45828,APPLY,45828,true,wotlk_native,item:45828|slot:WAIST|compat:4:3|armor:MAIL
appearance,216138,appearance.d58774.s7.c4.sc4,16447,active,巨龙卫士腿铠,巨龙卫士腿铠,unrestricted,3.3.5.12340,item,45842,APPLY,45842,true,wotlk_native,item:45842|slot:LEGS|compat:4:4|armor:PLATE
appearance,216139,appearance.d58775.s5.c4.sc4,16448,active,泰坦铸造胜利胸铠,泰坦铸造胜利胸铠,unrestricted,3.3.5.12340,item,46058,APPLY,46058,true,wotlk_native,item:46058|slot:CHEST|compat:4:4|armor:PLATE
