appearanceId,collectionKey,scope,route,modelPath,radius,width,depth,height,extentRatio,outlierReasons
206480,appearance.d28801.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
206490,appearance.d28813.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_a_02.m2,0.837893,1.429661,0.063541,0.482314,22.499819,EXTREME_ASPECT_RATIO
206502,appearance.d28827.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_02.m2,1.187731,1.958303,0.068972,0.763025,28.392725,EXTREME_ASPECT_RATIO
206503,appearance.d28827.s15.c4.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_02.m2,1.187731,1.958303,0.068972,0.763025,28.392725,EXTREME_ASPECT_RATIO
206508,appearance.d28836.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_a_02.m2,1.28734,2.574679,0.097151,0.11021,26.501827,EXTREME_ASPECT_RATIO
206564,appearance.d29170.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_03.m2,0.848015,1.696023,0.082715,0.420443,20.504419,EXTREME_ASPECT_RATIO
206566,appearance.d29176.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_trident_c_01.m2,1.500005,2.982529,0.094913,0.497418,31.42382,EXTREME_ASPECT_RATIO
206567,appearance.d29191.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_trident_c_01.m2,1.500005,2.982529,0.094913,0.497418,31.42382,EXTREME_ASPECT_RATIO
206571,appearance.d29397.s13.c2.sc0,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_c_01.m2,1.051915,2.057242,0.086785,0.440289,23.705041,EXTREME_ASPECT_RATIO
206583,appearance.d29677.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_01.m2,0.705841,1.411683,0.063618,0.413965,22.189993,EXTREME_ASPECT_RATIO
206588,appearance.d29703.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
206638,appearance.d29932.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
206739,appearance.d30517.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
206769,appearance.d30638.s13.c2.sc0,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_b_03.m2,0.903646,1.807254,0.089484,0.292303,20.196393,EXTREME_ASPECT_RATIO
206781,appearance.d30673.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_machete_b_01.m2,0.723998,1.405818,0.061774,0.346942,22.757438,EXTREME_ASPECT_RATIO
206786,appearance.d30683.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_a_01.m2,0.831831,1.429662,0.063541,0.550509,22.499835,EXTREME_ASPECT_RATIO
206823,appearance.d30778.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_03.m2,0.778061,1.556123,0.095531,0.269328,16.289194,EXTREME_ASPECT_RATIO
206875,appearance.d30870.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_c_01.m2,1.177365,2.35473,0.097209,0.302856,24.223374,EXTREME_ASPECT_RATIO
206876,appearance.d30870.s21.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_c_01.m2,1.177365,2.35473,0.097209,0.302856,24.223374,EXTREME_ASPECT_RATIO
206881,appearance.d30886.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_korean_c_01.m2,0.900143,1.791861,0.103375,0.180499,17.333601,EXTREME_ASPECT_RATIO
206984,appearance.d31163.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
206989,appearance.d31174.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_trident_b_01.m2,1.11926,2.238521,0.076089,0.435623,29.419772,EXTREME_ASPECT_RATIO
207019,appearance.d31240.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_02.m2,1.187731,1.958303,0.068972,0.763025,28.392725,EXTREME_ASPECT_RATIO
207027,appearance.d31250.s21.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_d_01.m2,1.217385,2.430926,0.10459,0.536933,23.242432,EXTREME_ASPECT_RATIO
207067,appearance.d31400.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_02.m2,0.60358,1.207161,0.069523,0.275063,17.363477,EXTREME_ASPECT_RATIO
207082,appearance.d31419.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_02.m2,0.735474,1.470949,0.065926,0.359245,22.312123,EXTREME_ASPECT_RATIO
207083,appearance.d31419.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_02.m2,0.735474,1.470949,0.065926,0.359245,22.312123,EXTREME_ASPECT_RATIO
207084,appearance.d31424.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_01.m2,0.705841,1.411683,0.063618,0.413965,22.189993,EXTREME_ASPECT_RATIO
207118,appearance.d31608.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_d_01.m2,1.217385,2.430926,0.10459,0.536933,23.242432,EXTREME_ASPECT_RATIO
207122,appearance.d31613.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_c_01.m2,1.09197,2.183686,0.082967,0.162036,26.319934,EXTREME_ASPECT_RATIO
207164,appearance.d31720.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_c_01.m2,1.09197,2.183686,0.082967,0.162036,26.319934,EXTREME_ASPECT_RATIO
207259,appearance.d31966.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_pvpalliance_a_01.m2,1.017563,2.035127,0.121281,0.546679,16.780262,EXTREME_ASPECT_RATIO
207306,appearance.d32077.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_02.m2,0.735474,1.470949,0.065926,0.359245,22.312123,EXTREME_ASPECT_RATIO
207307,appearance.d32077.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_02.m2,0.735474,1.470949,0.065926,0.359245,22.312123,EXTREME_ASPECT_RATIO
207310,appearance.d32081.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
207365,appearance.d32199.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_03.m2,0.848015,1.696023,0.082715,0.420443,20.504419,EXTREME_ASPECT_RATIO
207414,appearance.d32430.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\misc_2h_harpoon_b_01.m2,1.14059,2.281167,0.085418,0.216081,26.705928,EXTREME_ASPECT_RATIO
207418,appearance.d32446.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\misc_2h_pitchfork_a_01.m2,1.22661,2.431889,0.108334,0.447223,22.448068,EXTREME_ASPECT_RATIO
207420,appearance.d32450.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_b_01.m2,1.225709,2.451417,0.097104,0.110051,25.245273,EXTREME_ASPECT_RATIO
207421,appearance.d32490.s13.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
207468,appearance.d32717.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
207523,appearance.d32909.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
207559,appearance.d33033.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
207574,appearance.d33068.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
207588,appearance.d33087.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_scythe_c_03.m2,1.084468,1.982252,0.105771,1.019423,18.740978,EXTREME_ASPECT_RATIO
207609,appearance.d33123.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_01.m2,0.906324,1.812648,0.095631,0.396315,18.954607,EXTREME_ASPECT_RATIO
207652,appearance.d33254.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_02.m2,1.222557,2.442897,0.102487,0.405589,23.836165,EXTREME_ASPECT_RATIO
207673,appearance.d33299.s17.c2.sc1,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_01.m2,1.201437,2.392849,0.105193,0.329812,22.747227,EXTREME_ASPECT_RATIO
207674,appearance.d33299.s17.c2.sc5,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_01.m2,1.201437,2.392849,0.105193,0.329812,22.747227,EXTREME_ASPECT_RATIO
207675,appearance.d33299.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_01.m2,1.201437,2.392849,0.105193,0.329812,22.747227,EXTREME_ASPECT_RATIO
207676,appearance.d33299.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_01.m2,1.201437,2.392849,0.105193,0.329812,22.747227,EXTREME_ASPECT_RATIO
207677,appearance.d33299.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_01.m2,1.201437,2.392849,0.105193,0.329812,22.747227,EXTREME_ASPECT_RATIO
207937,appearance.d34128.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_pvpalliance_a_01.m2,1.017563,2.035127,0.121281,0.546679,16.780262,EXTREME_ASPECT_RATIO
208074,appearance.d34513.s13.c2.sc15,PUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_ahnqiraj_d_02.m2,0.586032,1.164852,0.072482,0.318451,16.070914,EXTREME_ASPECT_RATIO
208198,appearance.d34794.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
208200,appearance.d34800.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
208204,appearance.d34810.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_c_01.m2,0.728466,1.456932,0.078462,0.255199,18.568632,EXTREME_ASPECT_RATIO
208209,appearance.d34850.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_01.m2,0.643891,1.287781,0.049659,0.291243,25.93248,EXTREME_ASPECT_RATIO
208223,appearance.d34939.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_b_03.m2,1.227987,2.455123,0.080802,0.210225,30.384434,EXTREME_ASPECT_RATIO
208302,appearance.d35244.s21.c2.sc15,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_stratholme_d_02.m2,0.438364,0.875617,0.04284,0.262613,20.439239,EXTREME_ASPECT_RATIO
208303,appearance.d35245.s13.c2.sc15,PUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_stratholme_d_01.m2,0.484403,0.945085,0.053657,0.235761,17.613452,EXTREME_ASPECT_RATIO
208304,appearance.d35246.s13.c2.sc15,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_stratholme_d_03.m2,0.465173,0.930346,0.039471,0.291785,23.570368,EXTREME_ASPECT_RATIO
208311,appearance.d35259.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_stratholme_d_01.m2,1.351857,2.680932,0.087769,0.350255,30.545318,EXTREME_ASPECT_RATIO
208331,appearance.d35363.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_01.m2,1.201437,2.392849,0.105193,0.329812,22.747227,EXTREME_ASPECT_RATIO
208341,appearance.d35392.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_blood_a_02.m2,0.911804,1.804491,0.091809,0.270041,19.654838,EXTREME_ASPECT_RATIO
208382,appearance.d35571.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_01.m2,0.705841,1.411683,0.063618,0.413965,22.189993,EXTREME_ASPECT_RATIO
208409,appearance.d35709.s13.c2.sc15,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_stratholme_d_01.m2,0.484403,0.945085,0.053657,0.235761,17.613452,EXTREME_ASPECT_RATIO
208413,appearance.d35716.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_ahnqiraj_d_02.m2,0.586032,1.164852,0.072482,0.318451,16.070914,EXTREME_ASPECT_RATIO
208439,appearance.d35839.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_bastard_d_01.m2,0.958051,1.916102,0.099107,0.589121,19.33367,EXTREME_ASPECT_RATIO
208440,appearance.d35855.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
208454,appearance.d35962.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_02.m2,1.063181,2.126363,0.127151,0.325943,16.723132,EXTREME_ASPECT_RATIO
208484,appearance.d36066.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_pvpalliance_a_01.m2,1.017563,2.035127,0.121281,0.546679,16.780262,EXTREME_ASPECT_RATIO
208515,appearance.d36255.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
208528,appearance.d36317.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_a_03.m2,1.201561,2.403121,0.049566,0.056358,48.483255,EXTREME_ASPECT_RATIO
208534,appearance.d36371.s21.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_stratholme_d_03.m2,0.838157,1.6394,0.088517,0.349846,18.520736,EXTREME_ASPECT_RATIO
208535,appearance.d36376.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_stratholme_d_03.m2,0.838157,1.6394,0.088517,0.349846,18.520736,EXTREME_ASPECT_RATIO
208584,appearance.d36725.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_blood_a_03.m2,0.649566,1.292797,0.069523,0.334041,18.595242,EXTREME_ASPECT_RATIO
208612,appearance.d36958.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_blood_a_03.m2,0.649566,1.292797,0.069523,0.334041,18.595242,EXTREME_ASPECT_RATIO
208613,appearance.d36960.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_01.m2,0.705841,1.411683,0.063618,0.413965,22.189993,EXTREME_ASPECT_RATIO
208617,appearance.d36970.s21.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_03.m2,0.646229,1.292392,0.069523,0.312097,18.589416,EXTREME_ASPECT_RATIO
208622,appearance.d37000.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_blood_b_01.m2,1.295058,2.109456,0.103199,0.93043,20.440663,EXTREME_ASPECT_RATIO
208623,appearance.d37003.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_02.m2,1.222557,2.442897,0.102487,0.405589,23.836165,EXTREME_ASPECT_RATIO
208625,appearance.d37018.s13.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_blood_b_02.m2,1.088389,2.176778,0.112972,0.514856,19.268297,EXTREME_ASPECT_RATIO
208626,appearance.d37019.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_blood_b_01.m2,1.295058,2.109456,0.103199,0.93043,20.440663,EXTREME_ASPECT_RATIO
208636,appearance.d37050.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_draenei_a_02.m2,0.759575,1.517866,0.078843,0.239127,19.251753,EXTREME_ASPECT_RATIO
208669,appearance.d37209.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_a_01.m2,0.789049,1.578098,0.072269,0.357816,21.836444,EXTREME_ASPECT_RATIO
208670,appearance.d37209.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_a_01.m2,0.789049,1.578098,0.072269,0.357816,21.836444,EXTREME_ASPECT_RATIO
208707,appearance.d37410.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_blood_elf_d_01.m2,1.215547,2.431095,0.117883,0.383629,20.622948,EXTREME_ASPECT_RATIO
208708,appearance.d37415.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_blood_b_01.m2,0.978804,1.957607,0.08181,0.527689,23.928701,EXTREME_ASPECT_RATIO
208751,appearance.d37524.s13.c2.sc14,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\misc_2h_broom_a_01.m2,1.016456,2.005708,0.066423,0.32934,30.195986,EXTREME_ASPECT_RATIO
208762,appearance.d37550.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
208778,appearance.d37628.s13.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_draenei_a_02.m2,0.759575,1.517866,0.078843,0.239127,19.251753,EXTREME_ASPECT_RATIO
208784,appearance.d37660.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
208787,appearance.d37774.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_blood_elf_d_01.m2,1.215547,2.431095,0.117883,0.383629,20.622948,EXTREME_ASPECT_RATIO
208804,appearance.d37989.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_03.m2,0.848015,1.696023,0.082715,0.420443,20.504419,EXTREME_ASPECT_RATIO
208806,appearance.d38099.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_b_01.m2,0.735885,1.47177,0.079035,0.364481,18.62175,EXTREME_ASPECT_RATIO
208809,appearance.d38142.s13.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_blood_b_02.m2,1.088389,2.176778,0.112972,0.514856,19.268297,EXTREME_ASPECT_RATIO
208810,appearance.d38181.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_blood_a_03.m2,0.649566,1.292797,0.069523,0.334041,18.595242,EXTREME_ASPECT_RATIO
208835,appearance.d38291.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
208879,appearance.d38461.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_c_01.m2,1.09197,2.183686,0.082967,0.162036,26.319934,EXTREME_ASPECT_RATIO
208895,appearance.d38632.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
208897,appearance.d38635.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_b_01.m2,0.735885,1.47177,0.079035,0.364481,18.62175,EXTREME_ASPECT_RATIO
208931,appearance.d38713.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_draenei_a_02.m2,0.900944,1.797785,0.260644,0.068224,26.351211,EXTREME_ASPECT_RATIO
209010,appearance.d39007.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_a_01.m2,0.831831,1.429662,0.063541,0.550509,22.499835,EXTREME_ASPECT_RATIO
209015,appearance.d39025.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_b_01.m2,0.735885,1.47177,0.079035,0.364481,18.62175,EXTREME_ASPECT_RATIO
209023,appearance.d39040.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_blood_b_01.m2,1.295058,2.109456,0.103199,0.93043,20.440663,EXTREME_ASPECT_RATIO
209036,appearance.d39081.s13.c2.sc15,PUBLIC,MAINHAND,item\objectcomponents\weapon\knife_1h_ahnqiraj_d_02.m2,0.586032,1.164852,0.072482,0.318451,16.070914,EXTREME_ASPECT_RATIO
209052,appearance.d39104.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_c_01.m2,1.177365,2.35473,0.097209,0.302856,24.223374,EXTREME_ASPECT_RATIO
209053,appearance.d39105.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_draenei_a_02.m2,0.900944,1.797785,0.260644,0.068224,26.351211,EXTREME_ASPECT_RATIO
209055,appearance.d39146.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209056,appearance.d39147.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209057,appearance.d39148.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209058,appearance.d39149.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209059,appearance.d39150.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209060,appearance.d39151.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209062,appearance.d39159.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_etherial_a_01.m2,1.133337,2.266661,0.090165,0.57528,25.139034,EXTREME_ASPECT_RATIO
209065,appearance.d39172.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_a_02.m2,1.28734,2.574679,0.097151,0.11021,26.501827,EXTREME_ASPECT_RATIO
209075,appearance.d39258.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
209082,appearance.d39281.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
209086,appearance.d39287.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_scythe_c_03.m2,1.084468,1.982252,0.105771,1.019423,18.740978,EXTREME_ASPECT_RATIO
209096,appearance.d39310.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_a_01.m2,0.789049,1.578098,0.072269,0.357816,21.836444,EXTREME_ASPECT_RATIO
209103,appearance.d39331.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_02.m2,1.187731,1.958303,0.068972,0.763025,28.392725,EXTREME_ASPECT_RATIO
209118,appearance.d39374.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_draenei_a_01.m2,0.789049,1.578098,0.072269,0.357816,21.836444,EXTREME_ASPECT_RATIO
209131,appearance.d39392.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_blood_a_02.m2,1.222557,2.442897,0.102487,0.405589,23.836165,EXTREME_ASPECT_RATIO
209153,appearance.d39425.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_scythe_c_03.m2,1.084468,1.982252,0.105771,1.019423,18.740978,EXTREME_ASPECT_RATIO
209157,appearance.d39429.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_b_01.m2,1.225709,2.451417,0.097104,0.110051,25.245273,EXTREME_ASPECT_RATIO
209158,appearance.d39431.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_blood_b_01.m2,1.295058,2.109456,0.103199,0.93043,20.440663,EXTREME_ASPECT_RATIO
209165,appearance.d39449.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
209178,appearance.d39491.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_03.m2,0.778061,1.556123,0.095531,0.269328,16.289194,EXTREME_ASPECT_RATIO
209206,appearance.d39576.s17.c2.sc1,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\axe_2h_blacksmithing_d_01.m2,0.938554,1.875399,0.0903,0.707478,20.768538,EXTREME_ASPECT_RATIO
